Open,High,Low,Close,Volume
91.44999694824219,92.88999938964844,90.5,91.72000122070312,28131751
91.7300033569336,91.88999938964844,89.5199966430664,90.58999633789062,16960890
90.58999633789062,91.55999755859375,90.05999755859375,91.06999969482422,12736994
91.08000183105469,91.58000183105469,90.68000030517578,91.38899993896484,9508857
91.36499786376953,92.58000183105469,90.85099792480469,92.48899841308594,15507201
92.4800033569336,93.88999938964844,92.30000305175781,93.30000305175781,16405774
93.30010223388672,93.55000305175781,92.26000213623047,92.70999908447266,8043588
91.33999633789062,96.58999633789062,90.73999786376953,95.87000274658203,33974992
95.87000274658203,99.2300033569336,95.51000213623047,99.01000213623047,24718900
99.00900268554688,100.26899719238281,98.5,99.88999938964844,15709780
99.88999938964844,100.33000183105469,99.11000061035156,99.18000030517578,13383668
99.19000244140625,99.86000061035156,98.91999816894531,99.6449966430664,13075660
99.6500015258789,99.70500183105469,98.04499816894531,98.56999969482422,14188017
98.56999969482422,99.16999816894531,98.37000274658203,98.69999694824219,10335932
100.13999938964844,102.4000015258789,99.37999725341797,101.06999969482422,32152760
101.06790161132812,101.98999786376953,100.11000061035156,100.40370178222656,17500117
100.39099884033203,101.30000305175781,100.37999725341797,100.91999816894531,11555002
100.918701171875,101.26000213623047,100.56999969482422,100.80999755859375,8367980
100.83000183105469,101.7750015258789,100.45999908447266,101.65010070800781,9036840
101.66000366210938,102.31999969482422,101.37000274658203,102.14009857177734,12019591
102.13999938964844,102.31999969482422,101.43499755859375,102.31500244140625,10264864
102.43000030517578,103.11949920654297,100.04000091552734,102.2500991821289,28817465
102.23999786376953,104.18000030517578,102.1498031616211,102.87030029296875,21541570
102.87000274658203,104.55000305175781,102.5385971069336,103.93000030517578,13734385
103.93000030517578,104.51000213623047,102.93000030517578,103.10009765625,11040160
103.0999984741211,104.05999755859375,102.87999725341797,103.25,11858644
103.26000213623047,103.48999786376953,101.72000122070312,103.25,16392663
103.25,103.56999969482422,101.83000183105469,101.83999633789062,10789853
102.12999725341797,103.56999969482422,101.06999969482422,101.55919647216797,26475368
101.54000091552734,102.87999725341797,100.69999694824219,101.30419921875,17455501
101.33000183105469,101.4000015258789,99.55000305175781,100.12000274658203,13327595
100.11859893798828,101.11000061035156,99.81999969482422,100.66999816894531,10069883
100.66000366210938,102.0999984741211,100.25,102.06600189208984,10828898
102.06009674072266,102.5199966430664,101.38999938964844,101.98300170898438,12428015
101.9801025390625,102.38999938964844,101.16000366210938,101.20999908447266,6975037
101.16999816894531,104.69999694824219,101.0,104.05000305175781,27346478
104.05000305175781,106.81999969482422,103.94999694824219,106.80000305175781,20809732
106.80010223388672,107.08989715576172,105.80000305175781,107.05500030517578,13965102
107.05999755859375,109.5,106.9198989868164,108.92990112304688,21328228
108.91999816894531,109.16000366210938,108.33000183105469,108.55999755859375,12721825
108.55999755859375,108.88500213623047,107.47000122070312,107.64920043945312,13045264
107.63999938964844,108.69000244140625,107.58999633789062,108.58999633789062,9096258
105.80000305175781,109.38999938964844,105.16999816894531,107.33000183105469,35089160
107.33999633789062,107.40499877929688,104.6500015258789,105.5,19250001
105.5011978149414,106.7300033569336,105.4209976196289,106.59010314941406,13679267
106.5999984741211,107.06999969482422,105.97879791259766,106.55000305175781,10302876
106.51000213623047,106.9800033569336,105.83999633789062,106.95999908447266,9877584
106.94999694824219,106.9800033569336,106.05999755859375,106.5199966430664,9958337
106.51110076904297,106.66000366210938,106.08000183105469,106.29000091552734,7621557
108.2699966430664,109.56999969482422,106.92379760742188,107.91000366210938,26309038
107.91000366210938,108.2300033569336,105.62999725341797,106.1895980834961,15698790
106.18150329589844,106.76750183105469,104.45999908447266,104.58000183105469,13568567
104.58000183105469,105.58999633789062,104.2249984741211,105.30999755859375,10356482
105.3125,106.58000183105469,105.27999877929688,105.41999816894531,10886543
105.41000366210938,105.62000274658203,104.61000061035156,105.16000366210938,10422609
105.1500015258789,105.80999755859375,105.01000213623047,105.66000366210938,7471599
104.16320037841797,105.72820281982422,102.61000061035156,105.49099731445312,23628598
105.47419738769531,106.23999786376953,104.37000274658203,104.44999694824219,13461612
104.45999908447266,104.79000091552734,103.88009643554688,104.48699951171875,10564843
104.48999786376953,105.51000213623047,104.19000244140625,105.24909973144531,8007368
105.25,105.47000122070312,104.84030151367188,105.1707992553711,6796446
105.16999816894531,105.31999969482422,104.26000213623047,104.76499938964844,7670564
104.76000213623047,105.61000061035156,104.62999725341797,105.26000213623047,6762425
104.56999969482422,105.8479995727539,103.93000030517578,104.86000061035156,21551414
104.83999633789062,105.61000061035156,103.83000183105469,104.2699966430664,12271506
104.26000213623047,104.30999755859375,101.01000213623047,101.28990173339844,16940401
101.2750015258789,101.73500061035156,100.41000366210938,101.57230377197266,12043501
101.56999969482422,102.72000122070312,101.01010131835938,101.93009948730469,12954969
101.93000030517578,102.29000091552734,101.29000091552734,102.11000061035156,10314490
102.12000274658203,102.30000305175781,101.69999694824219,101.9198989868164,6516665
102.0,103.81999969482422,101.19999694824219,103.61160278320312,24787959
103.62000274658203,103.94000244140625,100.93000030517578,101.38099670410156,17746148
101.37999725341797,102.19999694824219,101.30000305175781,101.4999008178711,11192632
101.5,101.87999725341797,100.91000366210938,101.18000030517578,8221370
101.18250274658203,101.56999969482422,100.53990173339844,101.38999938964844,9483749
101.38990020751953,101.44000244140625,99.58999633789062,99.68499755859375,10052977
99.68409729003906,99.93000030517578,98.73999786376953,98.77999877929688,9973551
99.5,99.9280014038086,95.43000030517578,96.2699966430664,30316311
96.27999877929688,97.08999633789062,94.25,94.47000122070312,15856651
